IncidentDate,IncidentTime,FlightID,Aircraft,Altitude,Airport,LaserColor,Injury,City,State
14-Aug-18,0311,AAL493,A321,5000,PHX,Green,No,Phoenix,Arizona
14-Aug-18,0312,N525MN,E50P,6500,SLC,Green,No,Salt Lake City,Utah
14-Aug-18,0349,AAL2315,B738,10000,DEN,Green,No,Denver,Colorado
14-Aug-18,0401,N808GW,SR22,1800,VNY,Green,No,Van Nuys,California
14-Aug-18,0425,SKW5317,CRJ2,11000,COS,Green,,Colorado Springs ,Colorado
14-Aug-18,0445,BLADE05,UH1 ,3200,BIS,Green,No,Bismarck,North Dakota
14-Aug-18,0445,N407KB,B407,1000,ORL,Green,No,Orlando,Florida
14-Aug-18,1025,FDX1558,B752,7000,CHS,Green,No,Charleston,South Carolina
15-Aug-18,0133,SWA223,B737,2000,MDW,Green,No,Chicago,Illinois
15-Aug-18,0226,N9616L,C182,1600,HWV,Magenta,No,Shirley,New York
15-Aug-18,0226,OMAHA3,HELO,1000,YUM,Green,No,Yuma,Arizona
15-Aug-18,0330,ASQ4103,E145/L,15000,CHO,Green,No,Charlottesville,Virginia
15-Aug-18,0404,AMX664,B738,600,SFO,Green,No,San Francisco,California
15-Aug-18,0405,FDX1237,A306,11000,DYR,Green,No,Dyersburg,Tennessee
15-Aug-18,0517,ASA814,B737,3000,LAX,Green,No,Los Angeles,California
15-Aug-18,0545,DAL436,B752,12000,ONT,Green,No,Ontario,California
15-Aug-18,1322,SKW513K,CRJ7,6800,PSP,Green,No,Palm Springs,California
15-Aug-18,1340,MGE305,B757,1500,HNL,Green,No,Honolulu,Hawaii
15-Aug-18,24+29:614,DAL2936,B712,15000,S19,Green,No,McCormick,South Carolina
16-Aug-18,0155,LT104,BELL 407,1300,MFE,Green,No,McAllen,Texas
16-Aug-18,0232,AAL242,B738,8300,DAL,Green,No,Dallas ,Texas
16-Aug-18,0344,SWA459,B737,2000,ISP,Blue,No,New York,New York
16-Aug-18,0345,N54678,C172,2600,POC,Green,No,La Verne,California
16-Aug-18,0355,N425FP,DA40,8500,OGD,Green,No,Ogden,Utah
16-Aug-18,0550,TV5,EC35,3500,BUR,Green,No,Burbank,California
16-Aug-18,0630,JZA670,CRJ9,2000,SAN,Green,No,San Diego,California
16-Aug-18,0633,KFS915,DC91,3000,LRD,Orange,No,Laredo,Texas
16-Aug-18,0825,N19410,C150,1800,FAT,Green,No,Fresno,California
16-Aug-18,2337,AMF6916,B190,7000,SJU,Green,No,San Juan,Puerto Rico
17-Aug-18,0055,CNS257,PC12,400,AGC,Green,No,Pittsburgh,Pennsylvania
17-Aug-18,0204,JBU1431,E190/L,1000,LGA,Green,No,New York,New York
17-Aug-18,0335,AAL839,A320,26000,PRC,Green,No,Prescott,Arizona
17-Aug-18,0339,SWA1781,B737,600,OAK,White,No,Oakland,California
17-Aug-18,0400,SKW4214,CRJ2,11000,BRK,Green,No,Colorado Springs,Colorado
17-Aug-18,0421,JSX182,E135,17000,OAK,Green,No,Oakland,California
17-Aug-18,0426,ENY3630,E145,15000,OH22,Green,No,Kidron,Ohio
17-Aug-18,0537,TTX7415,SH36,3000,LRD,Green,No,Laredo,Texas
17-Aug-18,0538,N882AT,PA44,6500,PRX,Green,No,Paris,Texas
17-Aug-18,0550,JUS192,DC91,2500,LRD,Green,No,Laredo,Texas
17-Aug-18,1016,FDX1156,B752,4000,MSP,Green,No,Minneapolis,Minnesota
17-Aug-18,1020,UAL1456,A320,10300,MSP,Green,No,Minneapolis,Minnesota
18-Aug-18,0002,SXL19,SR22,1800,MHT,Green,No,Manchester,New Hampshire
18-Aug-18,0155,LIFE10,B407,1300,MFE,Green,No,McAllen,Texas
18-Aug-18,0238,SKW5003,CRJ2 ,8500,FWA,Green,No,Fort Wayne,Indiana
18-Aug-18,0244,N614SG,LJ60,4200,CMH,Green,No,Columbus,Ohio
18-Aug-18,0245,N8338W,PA28,3500,STJ,Green,No,Robinson,Kansas
18-Aug-18,0322,SKW1303,E75L,9100,ORD,Green,No,Chicago,Illinois
18-Aug-18,0324,SKY7539,E75S/L,10000,UNV,Green,No,Philadelphia,Pennsylvania
18-Aug-18,0425,QXE2531,DH8,2000,PDX,Green,No,Portland,Oregon
18-Aug-18,0455,AAL1456,B738,3000,BOS,Green,No,Boston,Massachusetts
18-Aug-18,0518,UPS1275,N767,24000,LEX,Green,No,Lexington,Kentucky
18-Aug-18,0715,LIFE7,EC145,500,HOU,Green,No,Houston,Texas
19-Aug-18,0020,COL187,F2TH,8000,PHF,Green,No,Newport News,Virginia
19-Aug-18,0035,MYR7,HELO,1000,MYR,Purple,No,Myrtle Beach,South Carolina
19-Aug-18,0035,MYRTLE1,HELO,1000,MYR,Purple,No,Myrtle Beach,South Carolina
19-Aug-18,0142,ENY3587,E145,5000,ORD,Green,No,Chicago,Illinois
19-Aug-18,0237,N4879D,C172,2100,RFD,Green,No,Rockford,Illinois
19-Aug-18,0310,ASA780,B739/L,35000,SAF,Green,No,Santa Fe,New Mexico
19-Aug-18,0322,UAL1984,B738,15500,DWH,Green,No,Houston,Texas
19-Aug-18,0326,SWA5609,B737,2000,DAL,Green,No,Dallas,Texas
19-Aug-18,0330,UAL1955,B737,11000,IAD,Green,No,Dulles,Virginia
19-Aug-18,0332,UAL2187,B738,5500,IAH,Green,No,Houston,Texas
19-Aug-18,0345,N977HG,H25B,1700,CRQ,Green,No,Carlsbad,California
19-Aug-18,0415,N6520E,C175,3500,PAE,Green,No,Everett,Washington
19-Aug-18,0434,UAL619,B739,2000,SEA,White,No,Seattle,Washington
19-Aug-18,0505,SWA6213,B737,4000,DCA,Green,No,Washington,District of Columbia
19-Aug-18,0545,N460MC,LJ60,5000,ACT,Green,No,Waco,Texas
19-Aug-18,0940,N626LF,A119,5000,BOI,Green,No,Boise,Idaho
19-Aug-18,2231,RPA6124,E75S,2500,LGA,Red,No,New York,New York
20-Aug-18,0038,KLM767,H/A333,25000,SJU,Green,No,San Juan,Puerto Rico
20-Aug-18,0127,Multiple,B737,1400,MDW,Yellow,No,Chicago,Illinois
20-Aug-18,0135,MED9,HELO,600,SGR,Green,No,Sugar Land,Texas
20-Aug-18,0135,SWA1862,B737,3500,BNA,Green,No,Nashville,Tennessee
20-Aug-18,0205,SKW5698,CRJ2,2500,SBN,Green,No,South Bend,Indiana
20-Aug-18,0322,N500Q,PA31,N/A,COS,Green,No,Colorado Springs,Colorado
20-Aug-18,0322,UAL984,B738,15500,DWH,Green,No,Tomball,Texas
20-Aug-18,0325,N445UA,A320,6000,CID,Green,No,Cedar Rapids,Iowa
20-Aug-18,0328,UAL1766,B737,12000,IAH,Green,No,Houston,Texas
20-Aug-18,0440,N3547L,C172,10000,COS,Green,No,Colorado Springs,Colorado
20-Aug-18,0440,N96602,C182,9500,COS,Green,No,Colorado Springs,Colorado
20-Aug-18,0640,UAL1247,B737,7000,SAT,Green,No,San Antonio,Texas
20-Aug-18,2319,SNC7107,SH36,2500,SJU,Green,No,San Juan,Puerto Rico
21-Aug-18,0135,UAL2269,B737,10000,IAH,Green,No,Houston,Texas
21-Aug-18,0215,JIA5306,CRJ7,3500,CAK,Green,No,Akron,Ohio
21-Aug-18,0215,PSA5306,CRJ7,3500,CAK,Green,No,Akron,Ohio
21-Aug-18,0430,SOUND75,C17,3000,SEA,Green,No,Seattle,Washington
21-Aug-18,0436,SKW5076,CRJ2,4000,STL,Green,No,St Louis,Missouri
21-Aug-18,0444,CPZ6042,E75L,7000,ELP,Green,No,El Paso,Texas
21-Aug-18,0450,RPA3307,E75L,2500,ROC,Green,No,Rochester,New York
21-Aug-18,0622,UAL1292,B737,4500,LIH,Green,No,Lihue,Hawaii
21-Aug-18,2000,N153HP,GA8,3500,OAK,Green,No,Oakland,California
22-Aug-18,0042,N7347G,C17,2800,OPF,Green,No,Miami,Florida
22-Aug-18,0229,ALOMA28,DHC7,15000,SVC,Green,No,Silver City,New Mexico
22-Aug-18,0320,SWA1503,B737,500,SAN,Green,No,San Diego,California
22-Aug-18,0352,N49447,C152,3500,DTO,Red,No,Denton,Texas
22-Aug-18,0415,AAL316,B738,5000,SJU,Green,No,San Juan,Puerto Rico
22-Aug-18,0511,N2466V,C172,1000,OMN,Blue,No,Ormond Beach,Florida
23-Aug-18,0104,AAL569,A319,2500,CLT,Green,No,Charlotte,North Carolina
23-Aug-18,0106,AAL403,A319,7500,PHL,Green,No,Philadelphia,Pennsylvania
23-Aug-18,0108,RK094,TEX2,1500,MSY,Green,No,New Orleans,Louisiana
23-Aug-18,0119,JEEP43,K35R,2300,MTC,Blue,No,Harrison Township,Michigan
23-Aug-18,0138,N16237,C172,4500,ISP,Green,No,Long Island,New York
23-Aug-18,0207,ASQ4404,E45X,2500,TYS,Green,No,Knoxville,Tennessee
23-Aug-18,0212,PACK32,KC35,11000,MHT,White,No,Manchester,New Hampshire
23-Aug-18,0220,N101PQ,C210,3500,OOA,Green,No,Oskaloosa,Iowa
23-Aug-18,0230,N3908Q,C185,6600,BJC,Green,No,Broomfield,Colorado
23-Aug-18,0231,NKS715,A321,6000,IAH,Green,No,Houston,Texas
23-Aug-18,0235,DAL2241,MD80,16000,SBN,Green,No,South Bend,Indiana
23-Aug-18,0240,SWA176,B737,4000,SAT,Green,No,San Antonio,Texas
23-Aug-18,0244,UAL2281,A319,13500,LDN,Green,No,Linden,Virginia
23-Aug-18,0335,ENY3507,E145,14100,IND,Green,No,Indianapolis,Indiana
23-Aug-18,0336,FDX1667,B752,7000,IND,Green,No,Indianapolis,Indiana
23-Aug-18,0345,FDX1647,A306,8000,IND,Green,No,Indianapolis,Indiana
23-Aug-18,0410,JBU472,A320,2000,SJC,Green,No,San Jose,California
23-Aug-18,0508,ABX445,B763,11000,CVG,Green,No,Cincinnati,Ohio
23-Aug-18,1005,FDX1853,B763,13000,ONT,Green,No,Ontario,California
24-Aug-18,0051,LOF4253,E145,3000,DCA,Green,No,Washington,District of Columbia
24-Aug-18,0140,DAL2155,B712/L,11000,AVP,Green,No,Strasburg,Pennsylvania
24-Aug-18,0325,SKW5758,E75L,6500,MDW,Green,No,Chicago,Illinois
24-Aug-18,0330,ASH5765,CRJ9,2400,PIA,Green,No,Peoria,Illinois
24-Aug-18,0345,SWA277,B737,10000,ALB,Green,No,Albany,New York
24-Aug-18,0351,CHN61,C550,2100,SBA,Green,No,Santa Barbara,California
24-Aug-18,0415,G6029,H60,800,OLF,Green,No,Wolf Point,Montana
24-Aug-18,0445,SKW4626,E75L,1800,BUR,Green,No,Burbank,California
24-Aug-18,0459,ABX152,B762,7000,CVG,Green,No,Cincinnati,Ohio
24-Aug-18,0508,N2387U,C172,8500,PMD,Green,No,Palmdale,California
24-Aug-18,2320,N122SL,BL17,1700,VRB,Green,No,Vero Beach,Florida
25-Aug-18,0023,SDU360,F2TH,2000,TTN,Blue,No,Trenton,New Jersey
25-Aug-18,0120,JIA5225,CRJ9/L,3500,BGM,Red,No,Binghamton,New York
25-Aug-18,0135,RPA4677,E75S,12000,PHL,Green and Yellow,No,Philadelphia,Pennsylvania
25-Aug-18,0218,ATN131,B752,2200,TUL,Red,No,Tulsa,Oklahoma
25-Aug-18,0226,LF1,HELO,2000,BOS,Green,No,Boston,Massachusetts
25-Aug-18,0230,UAL677,B738/L,25000,ATL,Blue,No,Gadsden,Alabama
25-Aug-18,0330,SKW5654,CRJ2,13000,CMA,Green,No,Camarillo,California
25-Aug-18,0338,MJE030,E135,5200,LAS,Green,No,Las Vegas,Nevada
25-Aug-18,0340,N3901N,M20P,3500,CSB,Green,No,Carlsbad,California
25-Aug-18,0401,PHMED3,HELO,400,HOU,Green,No,Houston,Texas
25-Aug-18,0408,N520PC,C152,5500,PDX,Green,No,Portland,Oregon
25-Aug-18,0519,SKW5271,CRJ7,11000,SLC,Green,No,Salt Lake City,Utah
25-Aug-18,0609,SKW3305,E75S,1200,SAN,Green,No,San Diego,California
25-Aug-18,0734,ARGE,EC35,1500,MER,Blue,No,Merced,California
25-Aug-18,2355,UAL1944,A319/L,9000,AVP,Green,No,Somerville,New Jersey
26-Aug-18,0119,AAY1345,A320/L,38000,ATL,Green,No,Atlanta,Georgia
26-Aug-18,0120,JIA5225,CRJ9 ,35000,BGM,Red and White,No,Binghamton,New York
26-Aug-18,0130,FFX1,HELO,1000,IAD,Green,No,Dulles,Virginia
26-Aug-18,0220,N15TC,MU2,10000,H34,Green,No,Huntsville,Arkansas
26-Aug-18,0227,DAL674,A320,12000,H34,Green,Yes,Huntsville,Arkansas
26-Aug-18,0235,N58923,C182 ,7500,LBB,Green,No,Lubbock,Texas
26-Aug-18,0242,SKW3304,E75S,4800,TUS,Green,No,Tucson,Arizona
26-Aug-18,0255,N6082G,C150,7500,BDU,Green,No,Boulder ,Colorado
26-Aug-18,0255,UCA4970,E45X,2000,ALB,Green,No,Albany,New York
26-Aug-18,0305,DAL2042,MD88,3000,PHL,Green,No,Philadelphia,Pennsylvania
26-Aug-18,0339,SKW5529,CRJ2,5000,SBP,Green,No,San Luis Obispo,California
26-Aug-18,0412,DECOY80,C17,10000,MER,Green and Red,No,Merced,California
26-Aug-18,0455,DAL2257,B712,11000,DEN,Green,No,Denver,Colorado
26-Aug-18,0525,NKS658,A319,1400,LAX,Green,No,Los Angeles,California
26-Aug-18,0606,ASA694,B738,800,GEG,Green,No,Spokane,Washington
26-Aug-18,0625,DAL309,B739,3800,LAX,Green,No,Los Angeles,California
26-Aug-18,0918,CM9,HELO,2500,LAS,Green,No,Las Vegas ,Nevada
27-Aug-18,0002,R20188,H60 ,3000,FYV,Green,No,Fayetteville  ,North Carolina
27-Aug-18,0255,DAL1142,A320,8000,SLC,Green,No,Salt Lake City,Utah
27-Aug-18,0315,UAL440,A319,13000,DEN,Green,No,Denver,Colorado
27-Aug-18,0316,JBU647,A320,16000,SLC,Green,No,Salt Lake City,Utah
28-Aug-18,0012,SWA5231,B737,4000,LGA,Green,No,New York,New York
28-Aug-18,0035,AMF2264,SW4,6000,SJU,Green,No,San Juan,Puerto Rico
28-Aug-18,0040,SKW3550,CRJ2,6500,ATL,Green,No,Atlanta,Georgia
28-Aug-18,0042,SWA1886,B737,8000,ADW,Blue,No,Camp Springs,Maryland
28-Aug-18,0107,SWA2034,B737 ,7000,CMH,Green,No,Columbus   ,Ohio
28-Aug-18,0150,EVIL10,BE40,300,TUL,Red,No,Tulsa ,Oklahoma
28-Aug-18,0150,UAL2036,B738,3000,IAH,Green,No,Houston,Texas
28-Aug-18,0206,RPA4398,E75S ,38000,MFD,Green,No,Mansfield,Ohio
28-Aug-18,0226,RESCUE1,HELICOPTER,800,HOU,Green,No,Houston,Texas
28-Aug-18,0306,N450FL,P28A ,4500,LHW,Green,No,Fort Stewart,Georgia
28-Aug-18,0351,UPS975,A306,10000,PDX,Green,No,Portland,Oregon
28-Aug-18,0437,N250RG,GLF4,7000,SLC,Green,No,Salt Lake City,Utah
28-Aug-18,0455,ASA692,B739,14500,CLL,Green,No,College Station,Texas
28-Aug-18,0500,N435CA,C172,9500,LAX,Green,No,Los Angeles,California
28-Aug-18,0508,ASA3,B738,6000,SEA,Green,No,Seattle,Washington
28-Aug-18,0628,BLADE41,HELO ,4700,GEG,Green,No,Spokane,Washington
28-Aug-18,0628,XBLDE41,UH1,4700,GEG,Green,No,Spokane,Washington
29-Aug-18,0105,SWA2153,B737,6500,ATL,Green,No,Atlanta,Georgia
29-Aug-18,0141,DAL1390,B712 ,6500,ATL,Green,No,Atlanta   ,Georgia
29-Aug-18,0144,SWA60,B737 ,3000,DAL,Green,No,Dallas,Texas
29-Aug-18,0155,SH204,TEX2,5100,BFM,Green,No,Mobile,Alabama
29-Aug-18,0221,JAVAN54,TEX2,3200,ABI,Green,No,Abilene,Texas
29-Aug-18,0243,NKS504,A319 ,3000,MSY,Green,No,New Orleans ,Louisiana
29-Aug-18,0436,N62BJ,BE36,2300,BFL,Green,No,Bakersfield,California
29-Aug-18,0447,N35CA,C172 ,9500,BUR,Green,No,Burbank,California
29-Aug-18,0520,KFS720,B722 ,7000,LRD,Green,No,Laredo,Texas
29-Aug-18,0530,OXF223,P28A,3500,SDL,Green,No,Scottsdale,Arizona
29-Aug-18,0530,QXE2804,E175,2000,PDX,Green,No,Portland,Oregon
29-Aug-18,0545,LN39,HELO,6000,SLC,Green,No,Salt Lake City,Utah
29-Aug-18,0836,UPS1014,A306,17000,SDF,Green,No,Louisville,Kentucky
29-Aug-18,0917,FDX1728,B767,115,HUF,Green,No,Terre Haute,Indiana
30-Aug-18,0032,N605RC,CL60,5500,PBI,Green,No,West Palm Beach,Florida
30-Aug-18,0203,N313GP,SR22,5000,FNT,Green,No,Flint,Michigan
30-Aug-18,0218,AAL1277,B738/L,13000,PBI,Green,No,West Palm Beach,Florida
30-Aug-18,0230,AAL1073,B738,1900,STL,Green,No,St Louis,Missouri
30-Aug-18,0245,SWA176,B737 ,13000,SAT,Green,No,San Antonio,Texas
30-Aug-18,0328,UAL465,A320,22000,SLC,Green,No,Salt Lake City,Utah
30-Aug-18,0336,STORM12,V22,4500,NYL,Green,No,Yuma,Arizona
30-Aug-18,0422,UAL1283,B738/L,5000,OMA,Green,No,Omaha,Nebraska
30-Aug-18,0521,N6478B,C172,4500,GEG,Green,No,Spokane,Washington
30-Aug-18,0521,SWA2088,B738,1200,PHX,Green,No,Phoenix,Arizona
30-Aug-18,0543,SWA2160,B737,4500,GEG,Green,No,Spokane,Washington
30-Aug-18,0548,ASA412,B737,1500,LAX,Green,No,Los Angeles,California
30-Aug-18,0620,FFT372,A320,4000,RAL,Green,No,Riverside,California
30-Aug-18,1047,FDX1166,B752,11000,SLC,Green,No,Salt Lake City,Utah
31-Aug-18,0055,UAL824,B739/L,20000,ORH,Green and White,No,Worcester,Massachusetts
31-Aug-18,0105,N1EB,GLF5,1300,RWN,Green,No,Winamac,Indiana
31-Aug-18,0112,BAW176A,B744 ,20000,HFD,Green,No,Hartford,Connecticut
31-Aug-18,0118,N365UC,HELO,2000,SBN,Green,No,South Bend,Indiana
31-Aug-18,0135,BOMBER51,TEX2,3000,VCT,Green,Yes,Victoria,Texas
31-Aug-18,0139,SNC600,SH36,2000,CAE,Green,No,Columbia,South Carolina
31-Aug-18,0140,N7600S,F900,8000,RDU,Green,No,Raleigh-Durham,North Carolina
31-Aug-18,0201,SWA536,B738 ,18000,I40,Blue,No,Coshocton,Ohio
31-Aug-18,0240,LN88HM,BE9L,3300,MFE,Green,No,McAllen,Texas
31-Aug-18,0240,UAL940,B764,5500,LGA,Green,No,New York,New York
31-Aug-18,0240,UCA917,E45X ,22000,LEB,Green,No,Lebanon,New Hampshire
31-Aug-18,0250,N734CP,C172,7400,BJC,Green,No,Denver,Colorado
31-Aug-18,0351,NKS770,A320,5000,SEA,Green,No,Seattle,Washington
31-Aug-18,0406,FDX1245,B752,10000,MEM,Green,No,Memphis,Tennessee
31-Aug-18,0452,NKS355,A321,7500,DEN,Blue,No,Denver,Colorado
31-Aug-18,1050,UPS858,B763,9500,PHX,Green,No,Phoenix,Arizona
31-Aug-18,2315,USCG6572,H60 ,1500,SJU,Green,No,San Juan,Puerto Rico
1-Sep-18,0055,UAL824,B739,20000,GDM,White and Green,No,Gardner,Massachusetts
1-Sep-18,0125,UAL2210,B738 ,4000,IAH,Green,No,Houston,Texas
1-Sep-18,0129,SWA874,B737,12000,DFW,Green,No,Dallas-Fort Worth,Texas
1-Sep-18,0142,UAL388,B738 ,4000,IAH,Green,No,Houston,Texas
1-Sep-18,0155,OMAHA43B,PC12 ,8500,BRO,Green,No,Brownsville,Texas
1-Sep-18,0205,AAL1234,MD83,16500,DTO,Green,No,Denton,Texas
1-Sep-18,0215,FFT1568,A321,2500,TTN,Green,No ,Trenton,New Jersey
1-Sep-18,0230,RPA3562,E170 ,12000,IND,Green,No,Indianapolis,Indiana
1-Sep-18,0241,LBQ865,PC12,2500,TLH,Green,No,Tallahassee,Florida
1-Sep-18,0246,SWA2164,B737,15000,STL,Green,No,St. Louis,Missouri
1-Sep-18,0250,ASQ390,E145 (EMBRAER - C-9,7000,HOU,Green,No,Houston,Texas
1-Sep-18,0315,ASA1222,A319,6000,AUS,Green,No,Austin,Texas
1-Sep-18,0322,FFT1660,A321,8000,SJU,Green,No,San Juan,Puerto Rico
1-Sep-18,0345,SWA1230,B737,1500,BJC,Green,No,Denver,Colorado
1-Sep-18,0346,SWA2384,B737,15000,BJC,Green,No,Denver,Colorado
1-Sep-18,0358,SWA638,B737,8000,PHX,Green,No,Phoenix,Arizona
1-Sep-18,0445,N5059C,C172 ,4500,No,Green,No,Milwaukee,Wisconsin
1-Sep-18,0501,SWA1687,B737,4000,PHX,PHX,No,Phoenix,Arizona
1-Sep-18,0525,N237TH,C172,2100,BFL,Green,No,Bakersfield,California
1-Sep-18,0550,DPS100,EC45,1800,AUS,Green,No,Austin,Texas
1-Sep-18,0623,SWA546,B737,24000,PSP,Green,No,Palm Springs,California
1-Sep-18,0633,HAL196,B712,3000,OGG,Green,No,Kahului,Hawaii
1-Sep-18,0640,N23ND,BE9L,8500,PHX,Green,No,Phoenix,Arizona
1-Sep-18,0702,UAL412,B738,15000,SFO,Green,No,San Francisco,California
1-Sep-18,0705,FFT371,A320,5000,RAL,Green,No,Riverside,California
1-Sep-18,0707,UAL2190,A319,7000,RAL,Green,No,Riverside,California
1-Sep-18,0715,KERN1,MD500,500,BFL,Green,No,Bakersfield,California
1-Sep-18,0845,N208LS,C208,5000,TLH,Green,No,Tallahassee,Florida
1-Sep-18,1005,UPS76,B747,13000,SDF,Green,No,Louisville,Kentucky
2-Sep-18,0022,N440CS,HELO,1000,PNE,Green,No,Philadelphia,Pennsylvania
2-Sep-18,0215,N91236,C182,1800,EMT,Multi,No,El Monte,California
2-Sep-18,0233,LOF4799,E145,11000,DEN,Green,No,Denver,Colorado
2-Sep-18,0242,LOF4629,E145,7000,LIT,Green,No,Little Rock,Arkansas
2-Sep-18,0254,SWA6696,B738,13000,PHL,Green,No,Philadelphia,Pennsylvania
2-Sep-18,0322,FFT1660,A321,800,SJU,Green,No,San Juan,Puerto Rico
2-Sep-18,0500,ASA703,B739,14000,SEA,Green,No,Seattle,Washington
2-Sep-18,0523,UPS401,B763,11000,DVK,Green,No,Danville,Kentucky
2-Sep-18,0558,N1890A,PA18,5500,CIC,Green,No,Chico,California
2-Sep-18,0620,UAL8103,A319,3000,SNA,Green,No,Santa Ana,California
2-Sep-18,2202,N728AB,H135,1000,CAK,Green,No,Akron,Ohio
3-Sep-18,0035,DAL1236,MD88,14600,DTS,Green,No,Destin,Florida
3-Sep-18,0110,RPA4480,E75S,17000,ABE,Green,No,Allentown,Pennsylvania
3-Sep-18,0112,AAL1892,E190,15500,PHL,Green,No,Philadelphia,Pennsylvania
3-Sep-18,0138,SWA6999,B737,11000,SBN,Green,No,South Bend,Indiana
3-Sep-18,0200,AIRBEAR1,EC45,2000,CAK,Green,No,Akron,Ohio
3-Sep-18,0211,QXE2801,E75L,11500,ABQ,Green,No,Albuquerque,New Mexico
3-Sep-18,0232,JIA5230,CRJ7,11000,LEX,Green,No,Lexington,Kentucky
3-Sep-18,0246,UAL2358,A320,7000,GTU,Green,No,Austin,Texas
3-Sep-18,0259,DAL1754,B712,9000,OWB,Green,No,Owensboro,Kentucky
3-Sep-18,0315,UAL511,B738,38000,SGF,Green,No,Springfield,Missouri
3-Sep-18,0327,DAL2473,MD90,4000,BUF,Green,No,Buffalo,New York
3-Sep-18,0343,SWA4598,B737,8000,PHX,Green,No,Phoenix,Arizona
3-Sep-18,0352,CMD70,BE20,1600,SAC,Green,No,Sacramento,California
3-Sep-18,0403,N462M,PA46,15500,PVF,Green,No,Placerville,California
3-Sep-18,0555,IDAHO14,C172,3500,PDX,Green,No,Portland,Oregon
4-Sep-18,0100,RPA4512,E75,29000,RDU,Green,No,Raleigh,North Carolina
4-Sep-18,0120,AAL1521,B738,1000,MIA,Green,No,Miami,Florida
4-Sep-18,0120,SKW4251,CRJ2/L,14000,RDG,Green,No,Reading,Pennsylvania
4-Sep-18,0304,ENY3696,E145,4000,CMI,Green,No,Champaign,Illinois
4-Sep-18,0320,SWA1745,B737/L,15000,MOD,Green,No,Modesto,California
4-Sep-18,0328,DAL1150,B737,29000,ATL,Green,No,Atlanta,Georgia
4-Sep-18,0332,NKS583,A320,1500,OAK,Blue,No,Oakland,California
4-Sep-18,0400,SKW426R,CRJ2,3500,EUG,Green,No,Eugene,Oregon
4-Sep-18,0419,N213AL,PC12,2200,YKM,Green,No,Yakima,Washington
4-Sep-18,0420,ENY3673,E145,4000,LAN,Blue,No,Lansing,Michigan
4-Sep-18,0553,SKW3479,E75L,5800,BOI,Purple,No,Boise,Idaho
4-Sep-18,0624,FFT145,A320,36000,PDT,Green,No,Pendleton,Oregon
4-Sep-18,0714,JBU61,A320,1500,SJU,Green,No,San Juan,Puerto Rico
4-Sep-18,0730,UAL2366,B739,16000,LAS,Red,No,Las Vegas,Nevada
4-Sep-18,0747,ASA84,B737,11500,SEA,Green,No,Seattle,Washington
4-Sep-18,0931,AAL1292,B737,24000,LWB,Green,No,Greenbrier,West Virginia
4-Sep-18,1235,ASA122,B739,12500,SEA,Green,No,Seattle,Washington
5-Sep-18,0032,AAL1338,B738,6000,BNA,Green,No,Nashville,Tennessee
5-Sep-18,0223,COBB21,C130,2500,4A4,Green,No,Cedartown,Georgia
5-Sep-18,0240,FDX1243,DC10,28000,AVL,Green,No,Ashville,North Carolina
5-Sep-18,0258,ASQ4350,E145,1500,GRR,Green,No,Grand Rapids,Michigan
5-Sep-18,0320,RDL39,C172,9500,PRC,Green,No,Prescott,Arizona
5-Sep-18,0405,UPS1077,MD11,12000,LEX,Green,No,Lexington,Kentucky
5-Sep-18,0415,SWA2639,B737,6000,MKE,Green,No,Milwaukee,Wisconsin
5-Sep-18,0428,SKW5592,E75L,4000,PAO,Green,No,Palo Alto,California
5-Sep-18,0448,N473CA,C172,2500,BFL,Red and Green,No,Bakersfield,California
5-Sep-18,0448,SEARU73,C172,2500,BFL,Red and Green,No,Bakersfield,California
5-Sep-18,0450,N490H,H125,1000,LRU,Green,No,Las Cruces,New Mexico
6-Sep-18,0045,ASQ5559,CRJ7,4000,ATL,Green,No,Atlanta,Georgia
6-Sep-18,0045,DAL1452,B739,4000,ATL,Green,No,Atlanta,Georgia
6-Sep-18,0059,CBP80,HELO,4500,ELP,Green,No,El Paso,Texas
6-Sep-18,0105,SKW4251,CRJ2,9000,ABE,Green,No,Allentown,Pennsylvania
6-Sep-18,0122,BKJK1,HELO,2500,ADW,Blue,YES,Upper Marlboro,Maryland
6-Sep-18,0245,LBQ782,BE58,4000,ATL,Green,No,Atlanta,Georgia
6-Sep-18,0255,LYM1020,J328,7000,JAC,Green,No,Jackson,Wyoming
6-Sep-18,0259,N80,HELO,4500,ELP,Green,No,El Paso,Texas
6-Sep-18,0311,SWA1712,B737,11000,IAH,Green,No,Houston,Texas
6-Sep-18,0414,N7SU,SU26,6000,CCR,Green,No,Concord,New Hampshire
6-Sep-18,0458,TIGER21,C172,1000,OGG,Green,No,Kahului,Hawaii
6-Sep-18,0642,SWA1416,B737,8500,TUS,Green,No,Tucson,Arizona
6-Sep-18,0820,FDX1876,B763/L,26000,SJC,Green,No,San Jose,California
6-Sep-18,0946,ABX3938,H/B767,3000,BWI,Green,No,Baltimore,Maryland
7-Sep-18,0056,ASH6368,E75L,7000,IAH,Green,No,Houston,Texas
7-Sep-18,0115,DAL1060,A319,7000,ORD,Green,No,Chicago,Illinois
7-Sep-18,0118,JIA5089,CRJ2,15000,CLT,Green,No,Charlotte,North Carolina
7-Sep-18,0156,LBQ825,PC12,10000,GSO,Blue,No,Greensboro,North Carolina
